income,loan_amount,dti_ratio,credit_score,employment_years,num_open_accounts,home_ownership,loan_purpose,region_risk_index,age_group,gender,region,default,split
69520,42531,0.7479,593,5.2,3,OWN,debt_consolidation,0.6437,26-40,M,east,1,test
19572,11069,0.3594,716,8.9,7,RENT,debt_consolidation,0.2009,41-60,M,north,0,train
20484,9449,0.3559,668,19.2,9,RENT,major_purchase,0.8765,18-25,F,west,1,train
83466,27171,0.404,596,2.0,2,RENT,major_purchase,0.2955,26-40,F,south,0,validation
46265,15941,0.3767,756,0.9,7,MORTGAGE,debt_consolidation,0.3311,26-40,F,north,1,test
59074,27194,0.5476,714,7.6,9,MORTGAGE,debt_consolidation,0.6104,18-25,F,east,1,train
93361,12779,0.1342,641,0.5,10,MORTGAGE,debt_consolidation,0.5739,26-40,M,east,1,train
96886,51944,0.29,702,9.7,5,MORTGAGE,medical,0.3232,41-60,M,south,0,train
47007,24927,0.4515,764,14.0,7,MORTGAGE,small_business,0.2214,18-25,F,north,0,train
38671,16606,0.2355,650,7.0,6,MORTGAGE,debt_consolidation,0.1469,41-60,F,north,0,train
64483,18505,0.2309,579,6.9,2,RENT,debt_consolidation,0.4483,41-60,M,south,0,train
61808,25832,0.5534,743,13.4,9,RENT,debt_consolidation,0.3541,26-40,F,south,0,validation
66227,29317,0.2583,612,8.2,3,MORTGAGE,debt_consolidation,0.8424,41-60,M,west,1,train
51134,23746,0.6424,737,0.8,8,RENT,debt_consolidation,0.6851,41-60,M,east,1,train
117784,40162,0.4102,710,8.1,4,MORTGAGE,home_improvement,0.6072,60+,F,east,0,validation
64518,40015,0.75,812,7.9,6,MORTGAGE,debt_consolidation,0.6035,41-60,F,east,0,train
79201,37538,0.4866,803,15.8,4,MORTGAGE,home_improvement,0.1974,26-40,F,north,0,test
36496,18850,0.4521,834,7.8,6,RENT,home_improvement,0.4834,41-60,F,east,1,train
42290,18872,0.335,581,13.5,9,MORTGAGE,major_purchase,0.7696,18-25,F,west,0,train
75653,44089,0.3141,698,3.2,5,MORTGAGE,debt_consolidation,0.3816,26-40,M,south,1,train
42551,21986,0.3467,578,10.3,5,RENT,major_purchase,0.6962,18-25,F,east,0,validation
48972,16189,0.2852,744,2.8,5,MORTGAGE,debt_consolidation,0.3814,18-25,M,south,1,validation
33508,14903,0.506,658,8.2,8,MORTGAGE,home_improvement,0.202,41-60,F,north,1,test
35263,8775,0.2045,694,3.2,5,RENT,debt_consolidation,0.1737,18-25,M,north,0,train
78111,34135,0.3123,689,8.7,5,RENT,home_improvement,0.2303,41-60,F,north,0,train
51446,8544,0.2056,641,4.6,4,MORTGAGE,major_purchase,0.5762,60+,F,east,0,train
147219,11989,0.0998,694,4.9,5,MORTGAGE,debt_consolidation,0.3763,41-60,F,south,0,train
98012,62384,0.6258,743,3.6,6,MORTGAGE,major_purchase,0.1474,26-40,M,north,1,validation
23521,3706,0.1248,676,7.8,6,MORTGAGE,small_business,0.6381,41-60,F,east,0,train
77584,8496,0.1366,770,8.8,2,RENT,home_improvement,0.1579,26-40,F,north,0,test
19258,9861,0.3272,751,0.8,3,MORTGAGE,debt_consolidation,0.4847,60+,M,south,1,train
69203,43739,0.6361,596,8.5,4,OWN,debt_consolidation,0.1481,18-25,M,north,0,test
69989,14123,0.1305,700,2.7,4,MORTGAGE,home_improvement,0.4673,18-25,F,south,0,validation
47592,20472,0.5399,656,4.3,2,RENT,debt_consolidation,0.2848,41-60,M,south,0,test
33518,6873,0.2426,737,6.0,1,MORTGAGE,major_purchase,0.5892,26-40,F,east,0,test
47068,9575,0.2138,692,3.4,5,OWN,debt_consolidation,0.8865,18-25,M,west,1,train
55676,33280,0.7481,602,6.0,2,RENT,debt_consolidation,0.298,26-40,M,north,0,train
122769,24973,0.1968,577,0.3,4,RENT,medical,0.4338,60+,M,south,1,train
79641,10049,0.1242,709,17.7,7,MORTGAGE,debt_consolidation,0.456,60+,F,south,0,train
62182,31598,0.7087,573,10.5,7,MORTGAGE,home_improvement,0.2556,26-40,F,north,0,train
42087,14660,0.2387,680,1.6,3,MORTGAGE,medical,0.3469,26-40,M,south,0,train
46152,8200,0.1037,712,15.2,4,RENT,home_improvement,0.3609,41-60,F,south,0,train
36598,17813,0.6035,805,1.9,4,MORTGAGE,major_purchase,0.8436,60+,F,west,0,train
32364,16616,0.4548,660,9.0,1,RENT,home_improvement,0.637,26-40,M,east,1,train
63407,5742,0.0555,628,1.2,8,RENT,medical,0.8328,26-40,M,west,1,train
41795,11476,0.2041,731,8.9,6,MORTGAGE,debt_consolidation,0.3801,41-60,F,north,0,train
105739,33540,0.4053,699,8.5,4,MORTGAGE,debt_consolidation,0.5546,26-40,F,east,1,train
58663,33304,0.5905,730,3.3,8,MORTGAGE,small_business,0.6277,26-40,M,east,1,train
33769,6689,0.2155,669,1.8,5,RENT,debt_consolidation,0.8556,26-40,M,west,0,train
36502,17924,0.551,651,3.9,4,RENT,home_improvement,0.4961,26-40,F,east,1,train
52839,27706,0.3796,730,11.3,5,RENT,medical,0.3847,18-25,F,south,1,train
89363,19299,0.1704,606,13.4,3,RENT,debt_consolidation,0.32,26-40,M,south,0,train
48857,7702,0.0817,705,7.3,2,MORTGAGE,major_purchase,0.7035,18-25,M,west,0,train
42313,7681,0.1959,741,7.6,2,MORTGAGE,debt_consolidation,0.179,60+,M,north,0,validation
31306,4947,0.1815,773,3.4,6,MORTGAGE,major_purchase,0.2545,41-60,F,north,0,train
99216,17169,0.1268,749,2.2,10,RENT,debt_consolidation,0.3379,18-25,F,south,0,test
24036,7264,0.1887,697,2.3,8,MORTGAGE,home_improvement,0.7987,26-40,F,west,0,train
47105,10683,0.3161,773,4.7,5,OWN,medical,0.2529,18-25,F,north,0,train
51841,8646,0.1343,692,10.5,4,RENT,small_business,0.8591,60+,M,west,1,train
32661,10612,0.3778,685,3.9,6,RENT,major_purchase,0.6657,18-25,F,east,1,validation
51246,18133,0.2203,648,5.0,11,OWN,home_improvement,0.291,18-25,F,south,0,train
53198,34769,0.3426,687,11.7,3,MORTGAGE,debt_consolidation,0.4881,26-40,F,east,0,validation
47303,12781,0.2743,707,8.2,7,MORTGAGE,debt_consolidation,0.2353,26-40,M,north,0,test
45841,17181,0.3926,687,5.3,4,RENT,small_business,0.5778,26-40,F,east,1,train
23093,2698,0.1545,719,5.5,3,RENT,debt_consolidation,0.3885,41-60,M,south,1,train
22653,14003,0.3179,718,7.2,5,RENT,major_purchase,0.8638,26-40,F,west,1,train
45950,16282,0.3144,708,9.5,8,RENT,debt_consolidation,0.1995,41-60,F,north,0,validation
41552,5977,0.0731,704,5.6,6,MORTGAGE,debt_consolidation,0.1589,60+,M,north,0,train
65352,38301,0.449,680,9.1,2,RENT,small_business,0.2954,26-40,F,north,1,train
54192,24452,0.3545,769,7.9,5,MORTGAGE,major_purchase,0.3306,26-40,F,north,0,train
44917,18304,0.4575,685,4.1,6,MORTGAGE,major_purchase,0.3295,26-40,M,south,1,validation
54913,35935,0.7008,676,3.6,6,MORTGAGE,home_improvement,0.1966,18-25,F,north,1,train
22240,9151,0.2687,760,7.3,4,MORTGAGE,debt_consolidation,0.423,60+,F,south,0,train
38853,17188,0.4862,618,15.1,7,OWN,debt_consolidation,0.2295,41-60,F,north,0,train
79054,13683,0.123,705,6.8,2,MORTGAGE,major_purchase,0.3637,41-60,M,north,0,train
58377,8216,0.1014,566,5.2,7,RENT,small_business,0.3948,41-60,M,south,0,train
26601,15223,0.6753,794,6.2,7,RENT,debt_consolidation,0.606,26-40,M,east,1,validation
50921,25760,0.652,716,2.1,8,MORTGAGE,major_purchase,0.143,26-40,M,north,0,validation
21281,4485,0.1901,619,9.8,3,RENT,debt_consolidation,0.2324,41-60,F,north,0,train
68007,30592,0.4713,721,12.2,5,RENT,debt_consolidation,0.2602,41-60,F,north,0,train
41992,4788,0.0992,613,6.7,2,MORTGAGE,debt_consolidation,0.3272,26-40,F,south,0,train
70056,3940,0.06,689,5.8,3,MORTGAGE,debt_consolidation,0.1908,26-40,M,north,0,test
34694,7039,0.274,697,2.4,5,RENT,debt_consolidation,0.8479,26-40,F,west,0,train
77933,39787,0.7046,634,11.1,7,OWN,debt_consolidation,0.7796,41-60,F,west,1,train
68024,23879,0.2789,717,3.5,5,MORTGAGE,debt_consolidation,0.1,18-25,M,north,0,train
39949,13741,0.3013,562,11.6,4,MORTGAGE,debt_consolidation,0.2633,41-60,F,north,1,train
85755,26161,0.3005,612,9.1,6,RENT,debt_consolidation,0.8649,41-60,F,west,1,train
33824,11258,0.2883,772,16.1,8,MORTGAGE,debt_consolidation,0.3721,26-40,F,south,1,validation
22168,8500,0.2714,624,2.8,8,RENT,small_business,0.2881,18-25,F,south,0,test
83658,39292,0.3699,727,1.2,4,OWN,debt_consolidation,0.4168,60+,M,south,1,train
41031,7027,0.1069,685,4.7,5,RENT,major_purchase,0.8382,41-60,F,west,0,train
44501,24610,0.7494,722,5.0,5,OWN,home_improvement,0.8793,41-60,F,west,1,validation
36291,4349,0.1157,794,12.8,2,MORTGAGE,home_improvement,0.3629,60+,M,south,0,train
68479,8709,0.1663,573,11.0,3,RENT,debt_consolidation,0.1042,18-25,F,north,0,validation
44405,26613,0.5664,702,11.8,3,RENT,debt_consolidation,0.6376,26-40,F,east,1,train
50797,15718,0.2783,639,12.6,9,RENT,debt_consolidation,0.2035,26-40,M,north,0,train
37245,17355,0.3503,651,4.3,2,OWN,small_business,0.4529,60+,F,south,1,validation
63326,18071,0.1773,688,6.8,4,MORTGAGE,debt_consolidation,0.2152,60+,F,north,0,train
25290,8740,0.3801,603,8.6,6,OWN,debt_consolidation,0.3316,26-40,M,north,1,validation
89783,27043,0.1706,737,3.3,5,OWN,debt_consolidation,0.5258,26-40,M,east,0,train
34653,5509,0.1552,520,1.0,3,OWN,medical,0.5914,26-40,F,east,0,train
25365,15502,0.75,715,22.3,2,MORTGAGE,major_purchase,0.5636,18-25,F,east,1,train
18484,7171,0.3607,591,4.2,9,RENT,home_improvement,0.1439,18-25,M,north,1,train
69693,30842,0.5693,607,2.8,5,RENT,debt_consolidation,0.4099,18-25,F,south,1,train
95523,10979,0.077,697,6.1,3,MORTGAGE,home_improvement,0.1725,26-40,F,north,0,train
32062,7766,0.1995,609,8.0,7,OWN,medical,0.7274,18-25,F,east,0,train
46508,18443,0.2346,654,5.2,4,OWN,major_purchase,0.0386,60+,F,north,0,train
101297,51916,0.5772,782,9.8,4,MORTGAGE,debt_consolidation,0.6475,26-40,F,east,0,train
79573,50189,0.538,729,1.8,5,MORTGAGE,medical,0.7016,26-40,M,east,1,test
39329,4790,0.0911,631,5.6,9,OWN,home_improvement,0.4394,41-60,F,south,0,validation
38319,16855,0.3368,594,8.2,3,MORTGAGE,debt_consolidation,0.8858,26-40,M,west,1,train
52846,26623,0.5728,643,8.2,6,MORTGAGE,debt_consolidation,0.8053,18-25,M,west,0,test
28739,6816,0.2583,635,15.2,6,RENT,home_improvement,0.8129,18-25,M,west,1,validation
80027,7957,0.068,645,2.4,5,MORTGAGE,home_improvement,0.2683,60+,F,north,1,train
29069,9210,0.3717,702,10.0,10,MORTGAGE,debt_consolidation,0.8055,41-60,M,west,1,train
46344,24183,0.4787,807,9.4,4,RENT,debt_consolidation,0.5411,18-25,M,east,0,train
29008,7377,0.1973,714,3.8,3,RENT,home_improvement,0.7048,26-40,M,east,0,train
36059,4852,0.1216,759,12.7,3,MORTGAGE,major_purchase,0.4556,41-60,F,south,0,train
38347,12425,0.2399,722,8.8,7,RENT,medical,0.3047,41-60,F,north,0,train
69988,41398,0.75,580,10.4,8,MORTGAGE,debt_consolidation,0.5039,26-40,F,south,1,train
52741,7112,0.1229,535,5.9,5,RENT,small_business,0.4137,26-40,F,south,1,train
59126,15418,0.2651,771,3.2,6,RENT,small_business,0.4244,60+,F,south,1,train
118512,73994,0.75,620,10.5,4,MORTGAGE,home_improvement,0.3863,18-25,F,south,1,train
45848,12584,0.3464,731,10.7,1,RENT,home_improvement,0.6307,26-40,F,east,0,train
32626,7422,0.1401,667,9.9,5,RENT,debt_consolidation,0.8266,60+,F,west,1,train
58560,28210,0.5908,695,5.1,8,MORTGAGE,debt_consolidation,0.8484,41-60,F,west,1,train
62627,34412,0.482,735,2.2,2,MORTGAGE,debt_consolidation,0.3591,26-40,M,south,1,train
82022,29626,0.2984,767,2.8,10,RENT,home_improvement,0.2821,26-40,F,north,1,train
30842,1000,0.03,696,5.1,9,RENT,major_purchase,0.6583,60+,M,east,0,train
51822,23557,0.333,615,2.8,6,MORTGAGE,small_business,0.8061,41-60,M,west,1,test
24425,10488,0.3216,761,3.2,2,MORTGAGE,home_improvement,0.3607,26-40,F,south,0,train
58668,25479,0.5417,696,5.3,5,RENT,debt_consolidation,0.8001,18-25,F,west,0,train
80239,16048,0.1792,708,5.8,8,MORTGAGE,debt_consolidation,0.7709,41-60,M,west,0,train
39988,20216,0.6074,714,20.2,3,MORTGAGE,debt_consolidation,0.506,18-25,F,east,1,train
63500,31773,0.3478,714,6.9,7,RENT,major_purchase,0.275,41-60,F,north,1,train
40668,13905,0.2246,713,21.4,3,RENT,debt_consolidation,0.5716,41-60,M,east,0,train
29659,4654,0.1763,711,6.3,6,RENT,medical,0.8082,60+,F,west,0,train
44649,22703,0.6692,655,4.9,4,RENT,debt_consolidation,0.5903,41-60,M,east,1,train
57170,24108,0.4686,637,5.7,2,MORTGAGE,medical,0.1338,18-25,M,north,1,test
64835,18907,0.1916,683,7.6,4,RENT,debt_consolidation,0.8401,26-40,F,west,0,train
26077,9597,0.2096,623,2.3,11,RENT,major_purchase,0.833,18-25,F,west,1,test
35668,13594,0.3823,673,1.9,2,RENT,small_business,0.858,18-25,F,west,1,train
51765,31553,0.562,755,4.0,5,RENT,home_improvement,0.6321,41-60,M,west,1,train
46865,10026,0.1818,614,3.0,6,MORTGAGE,debt_consolidation,0.5857,26-40,F,east,1,train
151580,87909,0.3647,673,6.3,5,OWN,major_purchase,0.8303,26-40,M,west,0,train
24370,17489,0.75,696,6.3,5,MORTGAGE,home_improvement,0.6934,26-40,M,east,0,train
59437,18240,0.3449,772,2.9,7,MORTGAGE,small_business,0.5231,41-60,M,east,1,train
41088,7688,0.2262,663,8.5,4,MORTGAGE,small_business,0.6717,26-40,F,east,1,validation
38032,3967,0.1443,643,9.7,7,OWN,home_improvement,0.5754,26-40,F,east,0,train
26607,4742,0.1407,700,12.1,8,MORTGAGE,medical,0.6224,26-40,M,east,0,train
76350,31848,0.4948,674,11.3,4,MORTGAGE,major_purchase,0.6807,26-40,M,east,1,train
59299,36634,0.75,607,1.6,2,OWN,debt_consolidation,0.6601,26-40,M,east,1,train
57261,23121,0.4233,740,5.6,5,MORTGAGE,home_improvement,0.7643,41-60,M,west,1,train
29571,16412,0.4897,750,2.6,5,RENT,small_business,0.2037,60+,F,north,1,test
83644,30773,0.3293,755,5.7,9,MORTGAGE,major_purchase,0.3658,26-40,M,south,0,validation
20144,9609,0.2646,700,16.6,4,MORTGAGE,home_improvement,0.6826,18-25,M,east,0,train
23956,13843,0.5139,690,3.0,9,RENT,debt_consolidation,0.2467,26-40,F,north,0,validation
77675,40618,0.5993,618,3.0,5,MORTGAGE,major_purchase,0.6051,26-40,M,east,1,train
27794,13926,0.4822,585,9.4,2,MORTGAGE,medical,0.3076,41-60,F,south,1,validation
49352,17962,0.3776,606,3.1,4,RENT,home_improvement,0.1075,41-60,F,north,1,train
78162,21558,0.1974,695,3.7,5,MORTGAGE,major_purchase,0.9111,18-25,M,west,0,train
43736,18555,0.4903,603,11.0,7,MORTGAGE,debt_consolidation,0.3939,26-40,M,south,0,train
100996,34647,0.1858,681,4.9,7,RENT,home_improvement,0.6479,41-60,F,east,0,validation
70596,38997,0.343,646,4.9,8,RENT,major_purchase,0.6471,26-40,F,east,1,test
34859,19823,0.3173,748,0.9,6,OWN,small_business,0.1294,26-40,F,north,0,test
41069,17390,0.347,661,5.1,10,OWN,debt_consolidation,0.3506,60+,M,south,1,train
30773,17168,0.75,686,20.4,3,RENT,home_improvement,0.3384,41-60,M,south,1,train
54051,17972,0.4423,667,1.9,2,MORTGAGE,home_improvement,0.7415,26-40,F,west,0,validation
43639,14227,0.2781,689,5.4,7,OWN,debt_consolidation,0.3035,41-60,M,south,1,train
28843,11968,0.3503,700,10.2,7,MORTGAGE,major_purchase,0.8521,41-60,M,west,1,validation
110729,28046,0.1834,704,4.5,4,MORTGAGE,major_purchase,0.622,18-25,M,east,0,train
39053,19441,0.5341,840,13.9,6,RENT,home_improvement,0.2183,26-40,M,north,1,train
90580,41677,0.3826,709,7.4,4,RENT,major_purchase,0.3475,26-40,M,south,0,validation
51033,18644,0.3046,610,2.8,4,MORTGAGE,debt_consolidation,0.0764,26-40,M,north,0,train
40602,20270,0.4683,766,7.2,6,MORTGAGE,major_purchase,0.8147,41-60,M,west,1,validation
24599,16529,0.75,694,9.5,6,OWN,home_improvement,0.6036,18-25,M,east,1,train
51020,25876,0.3015,706,4.5,3,OWN,major_purchase,0.7411,18-25,F,west,0,validation
46116,12605,0.35,692,6.8,4,RENT,debt_consolidation,0.3233,60+,F,south,0,train
18871,3515,0.1345,659,1.6,5,MORTGAGE,medical,0.8021,26-40,F,west,0,test
93953,24494,0.3479,740,4.2,5,RENT,major_purchase,0.8879,60+,M,west,1,test
51581,12547,0.2701,668,6.6,9,RENT,debt_consolidation,0.3721,18-25,M,south,0,train
46263,9036,0.1408,671,5.1,6,OWN,major_purchase,0.3768,26-40,F,south,0,test
90236,23955,0.333,627,3.2,5,OWN,medical,0.1681,60+,F,north,0,test
45082,13099,0.2373,703,4.7,6,MORTGAGE,small_business,0.7666,60+,M,west,0,train
64779,30476,0.2399,618,2.3,4,RENT,major_purchase,0.1252,26-40,F,north,1,validation
37468,16385,0.3759,637,4.8,6,RENT,small_business,0.4723,60+,F,south,1,train
66779,12668,0.1622,632,6.8,4,RENT,small_business,0.6212,41-60,F,east,0,train
18000,8983,0.3148,641,3.9,6,MORTGAGE,home_improvement,0.2144,41-60,M,north,0,train
77826,18206,0.2427,721,0.3,10,OWN,medical,0.3986,26-40,M,south,1,test
35367,11141,0.2381,748,9.3,5,RENT,home_improvement,0.0994,41-60,M,north,1,train
47877,14053,0.164,570,6.1,3,MORTGAGE,debt_consolidation,0.3593,26-40,M,south,1,train
70885,42908,0.7283,635,6.1,7,MORTGAGE,debt_consolidation,0.5813,26-40,M,east,1,train
70101,19745,0.2041,740,3.2,2,OWN,major_purchase,0.774,26-40,M,west,0,train
69969,44790,0.5475,608,8.0,4,MORTGAGE,home_improvement,0.1852,41-60,F,north,0,train
109231,11097,0.0962,744,11.6,6,RENT,debt_consolidation,0.2635,18-25,F,north,0,train
36810,12418,0.293,739,8.5,2,RENT,debt_consolidation,0.8663,26-40,F,west,0,test
46964,26319,0.7101,572,11.2,5,RENT,debt_consolidation,0.6094,26-40,M,east,0,train
38151,22132,0.4395,760,11.9,5,MORTGAGE,debt_consolidation,0.669,26-40,M,east,1,train
67621,6904,0.0842,698,3.5,5,RENT,debt_consolidation,0.2041,18-25,F,north,0,train
54621,22356,0.5498,715,7.2,4,RENT,major_purchase,0.3009,26-40,F,south,0,train
98418,25215,0.226,756,1.1,2,RENT,debt_consolidation,0.6239,26-40,M,east,0,validation
36963,7348,0.1778,760,1.3,7,RENT,debt_consolidation,0.1428,26-40,M,north,0,train
54919,27396,0.3657,628,3.0,5,RENT,debt_consolidation,0.4076,41-60,F,south,0,train
43425,18758,0.5783,693,11.9,3,RENT,home_improvement,0.5763,26-40,F,east,1,train
36108,14492,0.3727,794,4.7,6,MORTGAGE,debt_consolidation,0.545,26-40,F,south,1,train
85814,43012,0.5741,652,5.6,9,MORTGAGE,small_business,0.7011,26-40,M,east,0,train
50276,13897,0.2498,624,9.9,3,RENT,medical,0.1703,18-25,F,north,1,train
34333,20889,0.6767,655,7.3,3,MORTGAGE,home_improvement,0.3108,41-60,F,south,1,train
54036,14484,0.2528,742,3.1,4,RENT,debt_consolidation,0.3592,60+,M,south,0,train
35038,21536,0.4554,771,4.9,5,RENT,home_improvement,0.4732,26-40,F,south,1,train
97767,43329,0.4929,649,11.0,3,RENT,major_purchase,0.7913,41-60,F,west,1,train
66689,24719,0.441,648,5.5,7,RENT,debt_consolidation,0.5102,18-25,M,east,0,train
59201,15327,0.3594,672,6.9,5,MORTGAGE,debt_consolidation,0.4455,18-25,M,south,1,train
36353,19571,0.3142,627,10.8,8,MORTGAGE,debt_consolidation,0.4026,41-60,F,south,1,validation
50929,28521,0.4723,647,4.7,3,RENT,major_purchase,0.8274,41-60,M,west,1,train
36520,9524,0.1701,708,1.8,5,MORTGAGE,debt_consolidation,0.2118,60+,M,north,0,train
56223,5922,0.1066,615,10.4,3,MORTGAGE,home_improvement,0.0888,26-40,M,north,0,validation
63498,26112,0.5374,617,5.3,3,MORTGAGE,major_purchase,0.5874,26-40,M,east,1,test
37156,14552,0.5234,697,8.1,12,RENT,debt_consolidation,0.5286,60+,M,east,1,test
114696,24922,0.2155,611,6.3,7,RENT,debt_consolidation,0.5751,26-40,F,east,0,test
46714,13703,0.1563,652,2.9,6,MORTGAGE,debt_consolidation,0.5944,41-60,F,east,0,train
41014,25791,0.4474,621,5.7,6,RENT,home_improvement,0.1631,26-40,F,north,1,train
63599,11979,0.2268,673,8.2,5,RENT,major_purchase,0.3248,26-40,F,south,0,train
27356,10510,0.2423,631,5.0,5,RENT,debt_consolidation,0.4042,26-40,F,south,0,validation
42196,21415,0.6,617,19.4,5,MORTGAGE,medical,0.9806,41-60,F,west,1,train
53145,24025,0.4095,749,2.5,9,MORTGAGE,major_purchase,0.2206,26-40,M,north,0,train
74413,12175,0.1168,778,7.6,6,RENT,medical,0.2649,26-40,F,south,0,train
135873,38902,0.3495,589,4.2,4,MORTGAGE,small_business,0.242,26-40,M,north,0,train
41856,15429,0.4469,524,10.8,8,MORTGAGE,small_business,0.6247,18-25,M,east,1,train
18000,5109,0.3363,667,11.7,7,RENT,small_business,0.3919,41-60,M,south,1,test
55891,10514,0.1902,641,10.3,4,RENT,debt_consolidation,0.3906,26-40,M,south,0,train
51180,16218,0.3185,759,16.3,3,RENT,medical,0.398,41-60,M,south,1,test
34493,5074,0.1791,672,5.7,4,RENT,home_improvement,0.512,18-25,F,south,0,train
80272,33544,0.5048,832,8.2,4,MORTGAGE,home_improvement,0.8627,26-40,M,west,1,test
71693,22279,0.3211,633,4.0,7,OWN,debt_consolidation,0.3372,41-60,M,north,0,train
60542,16492,0.2028,653,3.1,3,RENT,debt_consolidation,0.2439,18-25,M,north,1,train
36242,19061,0.4103,742,6.7,4,RENT,small_business,0.6443,60+,F,east,1,train
19408,9039,0.2417,658,4.6,3,RENT,debt_consolidation,0.6018,18-25,F,east,1,train
32991,3207,0.0938,598,2.9,10,RENT,home_improvement,0.8302,41-60,M,west,1,train
115686,27873,0.1563,709,6.6,7,RENT,medical,0.6145,26-40,F,east,0,train
27780,17302,0.75,700,14.0,6,OWN,home_improvement,0.7986,26-40,F,west,1,validation
100276,9499,0.1285,673,17.3,4,RENT,medical,0.6192,41-60,M,east,0,test
43383,23924,0.3075,637,7.3,10,MORTGAGE,major_purchase,0.1716,26-40,F,north,1,train
71338,22754,0.3534,541,4.5,4,RENT,medical,0.1402,26-40,M,north,0,test
59079,37085,0.5863,650,5.4,4,RENT,debt_consolidation,0.7611,18-25,M,west,1,train
95442,15232,0.097,784,1.1,6,OWN,debt_consolidation,0.8713,41-60,M,west,1,train
89709,9838,0.0768,716,12.3,3,OWN,major_purchase,0.8096,41-60,M,west,0,test
109683,8101,0.0976,758,10.1,7,RENT,home_improvement,0.3992,41-60,F,south,0,train
64414,21084,0.2222,656,1.0,6,RENT,debt_consolidation,0.8643,41-60,M,west,0,train
37212,3441,0.1193,631,12.6,9,MORTGAGE,debt_consolidation,0.2927,41-60,M,north,1,validation
36140,5998,0.2012,667,3.5,4,OWN,debt_consolidation,0.536,18-25,F,east,0,validation
41116,22280,0.6725,637,3.9,7,OWN,debt_consolidation,0.5111,18-25,M,east,0,train
73383,16511,0.2449,620,1.2,6,RENT,home_improvement,0.5887,18-25,F,east,1,test
23320,12538,0.525,569,1.3,5,MORTGAGE,debt_consolidation,0.1824,26-40,F,north,0,train
54551,22268,0.5109,761,0.9,1,MORTGAGE,major_purchase,0.9584,26-40,M,west,1,train
92295,24851,0.1917,694,5.8,7,RENT,major_purchase,0.6633,18-25,M,east,0,train
56576,24727,0.558,754,6.5,6,RENT,debt_consolidation,0.6228,26-40,F,east,0,train
42056,3701,0.0546,821,17.0,15,RENT,debt_consolidation,0.6755,18-25,F,east,0,validation
24999,3832,0.1659,692,10.9,3,OWN,home_improvement,0.7768,26-40,M,west,1,train
66208,44547,0.75,605,8.0,8,MORTGAGE,small_business,0.8593,41-60,M,west,1,train
49817,4373,0.0507,588,2.2,5,MORTGAGE,debt_consolidation,0.4579,60+,F,south,1,train
66040,39561,0.5196,697,3.2,6,MORTGAGE,home_improvement,0.5055,41-60,M,east,0,test
18000,9034,0.4498,665,3.5,2,MORTGAGE,home_improvement,0.1228,41-60,F,north,0,train
34937,7565,0.2092,742,3.1,6,RENT,home_improvement,0.3814,26-40,M,south,1,train
97737,22989,0.2665,760,2.6,4,RENT,debt_consolidation,0.6143,26-40,M,east,1,validation
40004,21379,0.4815,775,12.6,5,MORTGAGE,medical,0.4005,60+,M,south,0,train
30196,20745,0.416,752,4.0,7,MORTGAGE,debt_consolidation,0.4204,41-60,M,south,1,train
51791,26839,0.6662,652,11.1,4,RENT,small_business,0.8628,26-40,F,west,1,train
47847,15093,0.4029,646,4.2,6,RENT,major_purchase,0.6165,41-60,F,east,0,train
